"level4_cod";"scientificName";"SSBS";"Best_guess_binomial";"Reference";"SSS";"Diversity_metric_type";"Study_common_taxon";"Predominant_land_use";"Use_intensity";"Km_to_nearest_edge_of_habitat";"Longitude";"Latitude";"Taxon";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species";"Higher_taxon";"Measurement";"Effort_corrected_measurement";"Invasion_status"
"BZC-GO";"Agouti paca";"HZ1_2014__Cassano 1  20";"Agouti paca";"Cassano et al. 2014";"HZ1_2014__Cassano 1 20";"Occurrence";"Mammalia";"Plantation forest";"Light use";NA;-51.1808008658;-15.2265868285;"Agouti paca";"Animalia";"Chordata";"Mammalia";"Rodentia";"Agoutidae";"Agouti";"paca";"Mammalia";1;1;"predicts_NA"
"BZC-GO";"Agouti paca";"HZ1_2014__Cassano 1  22";"Agouti paca";"Cassano et al. 2014";"HZ1_2014__Cassano 1 22";"Occurrence";"Mammalia";"Plantation forest";"Light use";NA;-51.1673015929;-15.0756925213;"Agouti paca";"Animalia";"Chordata";"Mammalia";"Rodentia";"Agoutidae";"Agouti";"paca";"Mammalia";1;1;"predicts_NA"
"BZC-GO";"Agouti paca";"HZ1_2014__Cassano 1  25";"Agouti paca";"Cassano et al. 2014";"HZ1_2014__Cassano 1 25";"Occurrence";"Mammalia";"Plantation forest";"Light use";NA;-51.1947780418;-15.10522601;"Agouti paca";"Animalia";"Chordata";"Mammalia";"Rodentia";"Agoutidae";"Agouti";"paca";"Mammalia";1;1;"predicts_NA"
"BZC-GO";"Agouti paca";"HZ1_2014__Cassano 1  3";"Agouti paca";"Cassano et al. 2014";"HZ1_2014__Cassano 1 3";"Occurrence";"Mammalia";"Plantation forest";"Light use";NA;-51.3486415616;-15.1820433126;"Agouti paca";"Animalia";"Chordata";"Mammalia";"Rodentia";"Agoutidae";"Agouti";"paca";"Mammalia";1;1;"predicts_NA"
"BZC-GO";"Agouti paca";"HZ1_2014__Cassano 1  32";"Agouti paca";"Cassano et al. 2014";"HZ1_2014__Cassano 1 32";"Occurrence";"Mammalia";"Primary vegetation";"Minimal use";NA;-51.3507412486;-15.2076439877;"Agouti paca";"Animalia";"Chordata";"Mammalia";"Rodentia";"Agoutidae";"Agouti";"paca";"Mammalia";1;1;"predicts_NA"
"BZC-GO";"Agouti paca";"HZ1_2014__Cassano 1  33";"Agouti paca";"Cassano et al. 2014";"HZ1_2014__Cassano 1 33";"Occurrence";"Mammalia";"Primary vegetation";"Minimal use";NA;-51.3486415616;-15.1820433126;"Agouti paca";"Animalia";"Chordata";"Mammalia";"Rodentia";"Agoutidae";"Agouti";"paca";"Mammalia";1;1;"predicts_NA"
"BZC-GO";"Agouti paca";"HZ1_2014__Cassano 1  35";"Agouti paca";"Cassano et al. 2014";"HZ1_2014__Cassano 1 35";"Occurrence";"Mammalia";"Primary vegetation";"Minimal use";NA;-51.2375826158;-15.1768174407;"Agouti paca";"Animalia";"Chordata";"Mammalia";"Rodentia";"Agoutidae";"Agouti";"paca";"Mammalia";1;1;"predicts_NA"
"BZC-GO";"Agouti paca";"HZ1_2014__Cassano 1  4";"Agouti paca";"Cassano et al. 2014";"HZ1_2014__Cassano 1 4";"Occurrence";"Mammalia";"Plantation forest";"Intense use";NA;-51.383103182;-15.2015970808;"Agouti paca";"Animalia";"Chordata";"Mammalia";"Rodentia";"Agoutidae";"Agouti";"paca";"Mammalia";1;1;"predicts_NA"
"BZC-GO";"Callithrix kuhlii";"HZ1_2014__Cassano 1  1";"Callithrix kuhlii";"Cassano et al. 2014";"HZ1_2014__Cassano 1 1";"Occurrence";"Mammalia";"Plantation forest";"Intense use";NA;-51.3507412486;-15.2076439877;"Callithrix kuhlii";"Animalia";"Chordata";"Mammalia";"Primates";"Callitrichidae";"Callithrix";"kuhlii";"Mammalia";1;1;"predicts_NA"
"BZC-GO";"Callithrix kuhlii";"HZ1_2014__Cassano 1  10";"Callithrix kuhlii";"Cassano et al. 2014";"HZ1_2014__Cassano 1 10";"Occurrence";"Mammalia";"Plantation forest";"Light use";NA;-51.2691752211;-15.1890053607;"Callithrix kuhlii";"Animalia";"Chordata";"Mammalia";"Primates";"Callitrichidae";"Callithrix";"kuhlii";"Mammalia";1;1;"predicts_NA"
"BZC-GO";"Callithrix kuhlii";"HZ1_2014__Cassano 1  11";"Callithrix kuhlii";"Cassano et al. 2014";"HZ1_2014__Cassano 1 11";"Occurrence";"Mammalia";"Plantation forest";"Light use";NA;-51.2375826158;-15.1768174407;"Callithrix kuhlii";"Animalia";"Chordata";"Mammalia";"Primates";"Callitrichidae";"Callithrix";"kuhlii";"Mammalia";1;1;"predicts_NA"
"BZC-GO";"Callithrix kuhlii";"HZ1_2014__Cassano 1  12";"Callithrix kuhlii";"Cassano et al. 2014";"HZ1_2014__Cassano 1 12";"Occurrence";"Mammalia";"Plantation forest";"Light use";NA;-51.2519818937;-15.198482152;"Callithrix kuhlii";"Animalia";"Chordata";"Mammalia";"Primates";"Callitrichidae";"Callithrix";"kuhlii";"Mammalia";1;1;"predicts_NA"
"BZC-GO";"Callithrix kuhlii";"HZ1_2014__Cassano 1  13";"Callithrix kuhlii";"Cassano et al. 2014";"HZ1_2014__Cassano 1 13";"Occurrence";"Mammalia";"Plantation forest";"Light use";NA;-51.2800911035;-15.16436435;"Callithrix kuhlii";"Animalia";"Chordata";"Mammalia";"Primates";"Callitrichidae";"Callithrix";"kuhlii";"Mammalia";1;1;"predicts_NA"
"BZC-GO";"Callithrix kuhlii";"HZ1_2014__Cassano 1  14";"Callithrix kuhlii";"Cassano et al. 2014";"HZ1_2014__Cassano 1 14";"Occurrence";"Mammalia";"Plantation forest";"Intense use";NA;-51.2752129882;-15.106435363;"Callithrix kuhlii";"Animalia";"Chordata";"Mammalia";"Primates";"Callitrichidae";"Callithrix";"kuhlii";"Mammalia";1;1;"predicts_NA"
"BZC-GO";"Callithrix kuhlii";"HZ1_2014__Cassano 1  15";"Callithrix kuhlii";"Cassano et al. 2014";"HZ1_2014__Cassano 1 15";"Occurrence";"Mammalia";"Plantation forest";"Intense use";NA;-51.2626103164;-15.1274617719;"Callithrix kuhlii";"Animalia";"Chordata";"Mammalia";"Primates";"Callitrichidae";"Callithrix";"kuhlii";"Mammalia";1;1;"predicts_NA"
"BZC-GO";"Callithrix kuhlii";"HZ1_2014__Cassano 1  16";"Callithrix kuhlii";"Cassano et al. 2014";"HZ1_2014__Cassano 1 16";"Occurrence";"Mammalia";"Plantation forest";"Light use";NA;-51.2022251446;-15.1859110719;"Callithrix kuhlii";"Animalia";"Chordata";"Mammalia";"Primates";"Callitrichidae";"Callithrix";"kuhlii";"Mammalia";1;1;"predicts_NA"
"BZC-GO";"Callithrix kuhlii";"HZ1_2014__Cassano 1  18";"Callithrix kuhlii";"Cassano et al. 2014";"HZ1_2014__Cassano 1 18";"Occurrence";"Mammalia";"Plantation forest";"Light use";NA;-51.1841431757;-15.1723288323;"Callithrix kuhlii";"Animalia";"Chordata";"Mammalia";"Primates";"Callitrichidae";"Callithrix";"kuhlii";"Mammalia";1;1;"predicts_NA"
"BZC-GO";"Callithrix kuhlii";"HZ1_2014__Cassano 1  19";"Callithrix kuhlii";"Cassano et al. 2014";"HZ1_2014__Cassano 1 19";"Occurrence";"Mammalia";"Plantation forest";"Light use";NA;-51.178338492;-15.2106133012;"Callithrix kuhlii";"Animalia";"Chordata";"Mammalia";"Primates";"Callitrichidae";"Callithrix";"kuhlii";"Mammalia";1;1;"predicts_NA"
"BZC-GO";"Callithrix kuhlii";"HZ1_2014__Cassano 1  20";"Callithrix kuhlii";"Cassano et al. 2014";"HZ1_2014__Cassano 1 20";"Occurrence";"Mammalia";"Plantation forest";"Light use";NA;-51.1808008658;-15.2265868285;"Callithrix kuhlii";"Animalia";"Chordata";"Mammalia";"Primates";"Callitrichidae";"Callithrix";"kuhlii";"Mammalia";1;1;"predicts_NA"
"BZC-GO";"Callithrix kuhlii";"HZ1_2014__Cassano 1  21";"Callithrix kuhlii";"Cassano et al. 2014";"HZ1_2014__Cassano 1 21";"Occurrence";"Mammalia";"Plantation forest";"Light use";NA;-51.1984887884;-15.072530089;"Callithrix kuhlii";"Animalia";"Chordata";"Mammalia";"Primates";"Callitrichidae";"Callithrix";"kuhlii";"Mammalia";1;1;"predicts_NA"
"BZC-GO";"Callithrix kuhlii";"HZ1_2014__Cassano 1  22";"Callithrix kuhlii";"Cassano et al. 2014";"HZ1_2014__Cassano 1 22";"Occurrence";"Mammalia";"Plantation forest";"Light use";NA;-51.1673015929;-15.0756925213;"Callithrix kuhlii";"Animalia";"Chordata";"Mammalia";"Primates";"Callitrichidae";"Callithrix";"kuhlii";"Mammalia";1;1;"predicts_NA"
"BZC-GO";"Callithrix kuhlii";"HZ1_2014__Cassano 1  23";"Callithrix kuhlii";"Cassano et al. 2014";"HZ1_2014__Cassano 1 23";"Occurrence";"Mammalia";"Plantation forest";"Light use";NA;-51.1648864899;-15.105249762;"Callithrix kuhlii";"Animalia";"Chordata";"Mammalia";"Primates";"Callitrichidae";"Callithrix";"kuhlii";"Mammalia";1;1;"predicts_NA"
